product_id,total_revenue,units_sold,avg_selling_price,promo_revenue,non_promo_revenue,promo_units,non_promo_units,promo_weeks,non_promo_weeks,promo_velocity,non_promo_velocity,promotion_lift,beverage_category,category_avg_lift,lift_index_vs_category
9213586,254.83,50,5.020227272727273,4.5,250.32999999999996,1,49,1,38,1.0,1.2894736842105263,0.7755102040816326,Coffee,1.311586973965421,0.5912762321334845
9220882,325.57,53,6.145102040816327,196.88000000000005,128.69,34,19,7,15,4.857142857142857,1.2666666666666666,3.834586466165413,Juice,1.520044946049398,2.5226796590005556
9222046,7.69,1,7.69,7.69,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
9242082,23.95,5,4.79,0.0,23.95,0,5,0,3,0.0,1.6666666666666667,0.0,Coffee,1.311586973965421,0.0
9244977,566.52,93,6.099883720930233,522.0200000000001,44.5,87,6,8,5,10.875,1.2,9.0625,Juice,1.520044946049398,5.9619947578217785
9245164,1.99,1,1.99,0.0,1.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9250305,3.0,1,3.0,3.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9251136,6.0,2,3.0,6.0,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9266309,6.99,1,6.99,6.99,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
9266784,147.31,24,6.198636363636364,30.64,116.67000000000002,5,19,4,16,1.25,1.1875,1.0526315789473684,Coffee,1.311586973965421,0.8025633067739817
9270283,29.88,16,1.843,6.0,23.88,4,12,3,7,1.3333333333333333,1.7142857142857142,0.7777777777777778,Carbonated Soft Drinks,1.8416478312836793,0.422327094554036
9270493,23.79,13,1.825,3.0,20.79,2,11,2,9,1.0,1.2222222222222223,0.8181818181818181,Carbonated Soft Drinks,1.8416478312836793,0.4442661644009989
9275956,3.49,1,3.49,3.49,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9294906,5.88,3,1.96,5.88,0.0,3,0,3,0,1.0,0.0,,Juice,1.520044946049398,
9295824,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9295951,3.19,1,3.19,0.0,3.19,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9296804,348.31,173,2.0150980392156863,338.71999999999997,9.59,169,4,63,2,2.6825396825396823,2.0,1.3412698412698412,Juice,1.520044946049398,0.8823882772386474
9296851,7.28,2,3.64,2.99,4.29,1,1,1,1,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
9297056,236.35,176,1.3623024691358023,224.41000000000003,11.94,170,6,43,1,3.953488372093023,6.0,0.6589147286821705,Juice,1.520044946049398,0.4334837140143073
9297062,326.43,124,2.6383471074380167,46.25,280.17999999999995,21,103,8,35,2.625,2.942857142857143,0.8919902912621359,Juice,1.520044946049398,0.5868183658518925
9297085,59.93,23,2.6331818181818183,12.5,47.43,6,17,3,15,2.0,1.1333333333333333,1.7647058823529411,Tea,1.2953467409932147,1.3623424728732034
9297125,12.299999999999999,5,2.4274999999999998,0.0,12.299999999999999,0,5,0,3,0.0,1.6666666666666667,0.0,Juice,1.520044946049398,0.0
9297372,73.93,79,0.9550000000000001,57.42999999999999,16.5,69,10,18,9,3.8333333333333335,1.1111111111111112,3.45,Juice,1.520044946049398,2.269669728494912
9297388,7.77,3,2.59,0.0,7.77,0,3,0,3,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9297505,55.04,22,2.502,52.25,2.79,21,1,15,1,1.4,1.0,1.4,Juice,1.520044946049398,0.9210253970703989
9297564,93.38,37,2.5237837837837835,49.129999999999995,44.250000000000014,22,15,17,13,1.2941176470588236,1.1538461538461537,1.1215686274509806,Juice,1.520044946049398,0.7378522788855298
9297574,277.09,106,2.631938775510204,47.129999999999995,229.96000000000004,22,84,10,32,2.2,2.625,0.8380952380952381,Juice,1.520044946049398,0.5513621424639122
9297602,130.09,102,1.3231707317073171,126.11,3.98,100,2,33,1,3.0303030303030303,2.0,1.5151515151515151,Juice,1.520044946049398,0.996780732760172
9297613,65.29,26,2.512608695652174,62.5,2.79,25,1,17,1,1.4705882352941178,1.0,1.4705882352941178,Juice,1.520044946049398,0.9674636523848729
9297615,393.55,143,2.773661616161616,329.4,64.14999999999999,123,20,65,11,1.8923076923076922,1.8181818181818181,1.0407692307692307,Juice,1.520044946049398,0.6846963528770602
9297719,1.19,1,1.19,0.0,1.19,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
9298320,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9298539,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9299962,0.77,1,0.77,0.77,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9300081,2.59,1,2.59,0.0,2.59,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9301278,4.49,2,2.245,2.0,2.49,1,1,1,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
9301583,6.49,3,2.245,4.0,2.49,2,1,1,1,2.0,1.0,2.0,Juice,1.520044946049398,1.315750567243427
9301718,1.77,2,0.885,1.77,0.0,2,0,2,0,1.0,0.0,,Juice,1.520044946049398,
9302594,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9305404,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9336750,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9337983,11.08,9,1.7716666666666667,0.0,11.08,0,9,0,6,0.0,1.5,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9362573,3.98,2,1.99,3.98,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9365504,5.0,2,2.5,5.0,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9365623,4.29,1,4.29,4.29,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9392700,550.92,167,3.4120899470899473,475.98,74.94,151,16,54,10,2.7962962962962963,1.6,1.7476851851851851,Carbonated Soft Drinks,1.8416478312836793,0.9489790368699321
9396664,85.22,79,1.0786486486486488,60.709999999999994,24.509999999999998,60,19,31,13,1.935483870967742,1.4615384615384615,1.3242784380305603,Carbonated Soft Drinks,1.8416478312836793,0.7190725694322904
9396673,338.83,114,3.0284108527131783,311.28999999999996,27.54,108,6,42,6,2.5714285714285716,1.0,2.5714285714285716,Carbonated Soft Drinks,1.8416478312836793,1.3962650881174252
9396680,113.92,37,3.190967741935484,104.74000000000001,9.18,35,2,22,2,1.5909090909090908,1.0,1.5909090909090908,Carbonated Soft Drinks,1.8416478312836793,0.8638508752241645
9396705,739.1,226,3.3455792682926826,660.37,78.73000000000002,209,17,63,12,3.3174603174603177,1.4166666666666667,2.3417366946778713,Carbonated Soft Drinks,1.8416478312836793,1.2715442414664133
9396770,218.17000000000002,200,1.128814317673378,210.02,8.15,195,5,62,4,3.1451612903225805,1.25,2.5161290322580645,Carbonated Soft Drinks,1.8416478312836793,1.3662378819213514
9396821,234.93,199,1.1989227642276423,233.34,1.59,198,1,75,1,2.64,1.0,2.64,Carbonated Soft Drinks,1.8416478312836793,1.4334988238005566
9396822,249.84,76,3.322463768115942,184.88,64.96000000000001,62,14,34,10,1.8235294117647058,1.4,1.3025210084033614,Carbonated Soft Drinks,1.8416478312836793,0.7072584596673233
9396824,73.5,69,1.0760317460317461,52.86,20.64,53,16,28,8,1.8928571428571428,2.0,0.9464285714285714,Carbonated Soft Drinks,1.8416478312836793,0.5139031227098857
9398198,3.5,1,3.5,3.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9400812,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9402283,1.39,1,1.39,1.39,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9418443,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9419422,606.28,112,5.464545454545455,515.41,90.87,99,13,49,9,2.020408163265306,1.4444444444444444,1.3987441130298273,Energy/Sports Drinks,1.4467617422146801,0.9668102716682649
9419585,165.7,165,1.0097560975609756,158.56,7.139999999999999,159,6,18,5,8.833333333333334,1.2,7.361111111111112,Carbonated Soft Drinks,1.8416478312836793,3.9970242877435553
9419648,153.53,151,1.0230136986301368,132.10999999999999,21.420000000000005,133,18,17,9,7.823529411764706,2.0,3.911764705882353,Carbonated Soft Drinks,1.8416478312836793,2.1240568579041224
9419849,61.58,31,1.9971666666666665,34.58,27.0,21,10,8,9,2.625,1.1111111111111112,2.3625,Energy/Sports Drinks,1.4467617422146801,1.6329571974881794
9419851,125.15,25,5.006,48.29,76.86,11,14,8,14,1.375,1.0,1.375,Energy/Sports Drinks,1.4467617422146801,0.9503983689084642
9419852,22.14,18,1.4136363636363638,8.73,13.41,9,9,2,7,4.5,1.2857142857142858,3.4999999999999996,Energy/Sports Drinks,1.4467617422146801,2.419195848130636
9419924,69.09,21,3.29,69.09,0.0,21,0,14,0,1.5,0.0,,Energy/Sports Drinks,1.4467617422146801,
9420047,11.14,8,1.26,3.0900000000000003,8.05,3,5,3,3,1.0,1.6666666666666667,0.6,Energy/Sports Drinks,1.4467617422146801,0.4147192882509662
9420126,17.1,14,1.168,8.159999999999998,8.94,8,6,4,3,2.0,2.0,1.0,Energy/Sports Drinks,1.4467617422146801,0.6911988137516104
9420159,165.8,77,2.1559322033898307,76.02999999999999,89.77,39,38,18,26,2.1666666666666665,1.4615384615384615,1.4824561403508771,Energy/Sports Drinks,1.4467617422146801,1.024671925649317
9420286,162.46,136,1.1673170731707316,84.47,77.99,83,53,30,17,2.7666666666666666,3.1176470588235294,0.8874213836477988,Carbonated Soft Drinks,1.8416478312836793,0.4818626930585538
9420320,205.59,19,10.516,205.59,0.0,19,0,6,0,3.1666666666666665,0.0,,Juice,1.520044946049398,
9420334,580.79,109,5.3775268817204305,524.87,55.92,101,8,49,7,2.061224489795918,1.1428571428571428,1.8035714285714286,Energy/Sports Drinks,1.4467617422146801,1.2466264319448688
9420335,72.46000000000001,14,5.151538461538461,17.56,54.9,4,10,4,9,1.0,1.1111111111111112,0.8999999999999999,Energy/Sports Drinks,1.4467617422146801,0.6220789323764493
9420336,328.39,330,0.9892522123893805,174.69999999999996,153.69,178,152,32,41,5.5625,3.707317073170732,1.5004111842105263,Energy/Sports Drinks,1.4467617422146801,1.0370824306659647
9421902,1.84,2,0.92,0.0,1.84,0,2,0,1,0.0,2.0,0.0,Energy/Sports Drinks,1.4467617422146801,0.0
9421990,1.84,2,0.92,0.0,1.84,0,2,0,1,0.0,2.0,0.0,Energy/Sports Drinks,1.4467617422146801,0.0
9422651,1.34,1,1.34,1.34,0.0,1,0,1,0,1.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
9422820,2.0,2,1.0,2.0,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9424247,0.8,1,0.8,0.8,0.0,1,0,1,0,1.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
9426963,5.49,1,5.49,0.0,5.49,0,1,0,1,0.0,1.0,0.0,Energy/Sports Drinks,1.4467617422146801,0.0
9446440,82.64,76,1.101320754716981,61.29,21.349999999999994,61,15,23,12,2.652173913043478,1.25,2.1217391304347823,Juice,1.520044946049398,1.3958397322060703
9448134,13.190000000000001,6,2.1725,0.0,13.190000000000001,0,6,0,4,0.0,1.5,0.0,Juice,1.520044946049398,0.0
9451279,3.99,1,3.99,0.0,3.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9451308,10.620000000000001,6,1.7700000000000002,10.62,0.0,6,0,6,0,1.0,0.0,,Juice,1.520044946049398,
9467596,2.67,1,2.67,0.0,2.67,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9483647,230.42,89,2.61625,144.3,86.11999999999999,61,28,30,22,2.033333333333333,1.2727272727272727,1.5976190476190475,Juice,1.520044946049398,1.0510340840718326
9483652,34.56,13,2.6872727272727275,22.5,12.06,9,4,6,4,1.5,1.0,1.5,Juice,1.520044946049398,0.9868129254325703
9487196,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9487327,72.0,65,1.1056666666666668,10.08,61.919999999999995,17,48,7,33,2.4285714285714284,1.4545454545454546,1.669642857142857,Carbonated Soft Drinks,1.8416478312836793,0.9066026787429114
9487340,53.660000000000004,14,3.8207692307692307,21.740000000000002,31.92000000000001,6,8,6,7,1.0,1.1428571428571428,0.875,Coffee,1.311586973965421,0.6671307487558723
9487412,24.1,10,2.3899999999999997,8.56,15.54,4,6,4,5,1.0,1.2,0.8333333333333334,Coffee,1.311586973965421,0.6353626178627355
9487727,161.95,146,1.124795918367347,118.05000000000001,43.900000000000006,116,30,33,16,3.515151515151515,1.875,1.8747474747474748,Juice,1.520044946049398,1.2333500266685862
9487781,17.52,3,5.84,5.54,11.98,1,2,1,2,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
9487967,65.26,61,1.1228846153846155,12.369999999999997,52.88999999999999,20,41,9,27,2.2222222222222223,1.5185185185185186,1.4634146341463414,Carbonated Soft Drinks,1.8416478312836793,0.7946224078717053
9488066,33.41,9,3.7025,29.419999999999998,3.99,8,1,7,1,1.1428571428571428,1.0,1.1428571428571428,Coffee,1.311586973965421,0.8713544473546087
9491121,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9493557,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9494835,4.6899999999999995,4,1.23,3.0,1.69,3,1,2,1,1.5,1.0,1.5,Juice,1.520044946049398,0.9868129254325703
9499703,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9517429,7.5,3,2.5,7.5,0.0,3,0,3,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9522731,2.0,2,1.0,2.0,0.0,2,0,1,0,2.0,0.0,,Juice,1.520044946049398,
9526100,311.56,150,2.1125641025641024,292.09000000000003,19.470000000000002,141,9,56,5,2.517857142857143,1.8,1.3988095238095237,Juice,1.520044946049398,0.9202422122089444
9526278,177.3,61,3.020531914893617,137.39999999999998,39.900000000000006,51,10,24,10,2.125,1.0,2.125,Carbonated Soft Drinks,1.8416478312836793,1.1538579547637056
9526619,57.53,48,1.2172727272727273,54.349999999999994,3.18,46,2,25,1,1.84,2.0,0.92,Carbonated Soft Drinks,1.8416478312836793,0.4995526204153455
9526620,5.87,5,1.174,2.0,3.87,2,3,2,3,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
9526717,5.0,5,1.0,5.0,0.0,5,0,2,0,2.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9527603,173.3,56,3.1202941176470587,140.47,32.830000000000005,49,7,28,6,1.75,1.1666666666666667,1.5,Carbonated Soft Drinks,1.8416478312836793,0.814487968068498
9527604,67.08,52,1.29,0.0,67.08000000000001,0,52,0,28,0.0,1.8571428571428572,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9528605,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9545174,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9551559,6.99,1,6.99,6.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9551712,13.98,2,6.99,13.98,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9552893,14.290000000000001,12,1.1818181818181819,3.9699999999999998,10.32,4,8,4,7,1.0,1.1428571428571428,0.875,Carbonated Soft Drinks,1.8416478312836793,0.47511798137329053
9552971,192.49,71,2.712769230769231,192.48999999999998,0.0,71,0,43,0,1.6511627906976745,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9553042,449.4,166,2.696116504854369,449.3999999999999,0.0,166,0,64,0,2.59375,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9553048,424.33,163,2.6209160305343513,88.96000000000001,335.37,34,129,24,61,1.4166666666666667,2.1147540983606556,0.6698966408268735,Carbonated Soft Drinks,1.8416478312836793,0.3637485025353284
9553179,9.13,9,0.98,3.9699999999999998,5.16,5,4,4,3,1.25,1.3333333333333333,0.9375,Carbonated Soft Drinks,1.8416478312836793,0.5090549800428112
9553183,88.5,73,1.224842105263158,75.99000000000001,12.51,64,9,24,2,2.6666666666666665,4.5,0.5925925925925926,Carbonated Soft Drinks,1.8416478312836793,0.32177302442212263
9553225,5.0,2,2.5,0.0,5.0,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9553249,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9553287,11.42,10,1.14125,4.970000000000001,6.45,5,5,4,4,1.25,1.25,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
9553330,24.4,21,1.1619047619047618,10.21,14.189999999999998,10,11,7,11,1.4285714285714286,1.0,1.4285714285714286,Carbonated Soft Drinks,1.8416478312836793,0.7757028267319029
9553335,336.93,132,2.5521052631578947,98.49,238.44000000000003,39,93,28,48,1.3928571428571428,1.9375,0.7188940092165899,Carbonated Soft Drinks,1.8416478312836793,0.3903536805489576
9553340,87.97,31,2.9570833333333333,72.01,15.96,27,4,15,4,1.8,1.0,1.8,Carbonated Soft Drinks,1.8416478312836793,0.9773855616821977
9553382,529.1800000000001,199,2.6639877300613497,58.49,470.69000000000005,23,176,16,63,1.4375,2.7936507936507935,0.5145596590909092,Carbonated Soft Drinks,1.8416478312836793,0.27940176745531575
9557237,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9573206,381.45,392,0.9799159663865546,155.34,226.11,168,224,40,52,4.2,4.3076923076923075,0.9750000000000001,Energy/Sports Drinks,1.4467617422146801,0.6739188434078202
9575116,31.950000000000003,5,6.49,24.96,6.99,4,1,3,1,1.3333333333333333,1.0,1.3333333333333333,Carbonated Soft Drinks,1.8416478312836793,0.723989304949776
9575321,130.9,69,1.8961904761904762,13.5,117.39999999999998,9,60,4,25,2.25,2.4,0.9375,Other Beverages,1.592246006372412,0.5887909256785583
9640448,4.49,1,4.49,0.0,4.49,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
9654430,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9655087,101.2,35,2.875,17.48,83.71999999999998,7,28,7,17,1.0,1.6470588235294117,0.6071428571428572,Carbonated Soft Drinks,1.8416478312836793,0.3296737013610588
9655369,76.32000000000001,27,2.794,37.45,38.870000000000005,14,13,9,9,1.5555555555555556,1.4444444444444444,1.0769230769230769,Carbonated Soft Drinks,1.8416478312836793,0.5847605924594345
9655572,5.16,4,1.29,0.0,5.16,0,4,0,4,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9655678,174.94,59,2.959375,37.400000000000006,137.54000000000002,13,46,10,26,1.3,1.7692307692307692,0.7347826086956523,Carbonated Soft Drinks,1.8416478312836793,0.3989810626190614
9655712,43.83,36,1.2237142857142858,14.16,29.669999999999995,13,23,10,18,1.3,1.2777777777777777,1.0173913043478262,Carbonated Soft Drinks,1.8416478312836793,0.5524353174725466
9655742,108.18,37,2.9440625000000002,27.45,80.73,10,27,7,19,1.4285714285714286,1.4210526315789473,1.0052910052910053,Carbonated Soft Drinks,1.8416478312836793,0.5458649521446725
9655755,8.74,7,1.2485714285714287,1.0,7.74,1,6,1,5,1.0,1.2,0.8333333333333334,Carbonated Soft Drinks,1.8416478312836793,0.45249331559361006
9655756,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9669995,1.65,1,1.65,0.0,1.65,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9673403,1.81,1,1.81,0.0,1.81,0,1,0,1,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
9673533,12.99,13,1.0158333333333334,1.6,11.39,2,11,1,10,2.0,1.1,1.8181818181818181,Other Beverages,1.592246006372412,1.1418975528311432
9676152,2.23,1,2.23,0.0,2.23,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9676652,2.23,1,2.23,0.0,2.23,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9676837,216.86,44,4.915714285714286,60.26000000000001,156.59999999999997,14,30,10,22,1.4,1.3636363636363635,1.0266666666666666,Juice,1.520044946049398,0.6754186245182925
9676858,124.87,39,3.1719444444444442,80.97999999999999,43.89000000000001,28,11,20,10,1.4,1.1,1.2727272727272725,Juice,1.520044946049398,0.8372958155185443
9676948,181.65,97,1.878125,101.81999999999996,79.83,56,41,29,26,1.9310344827586208,1.5769230769230769,1.2245584524810766,Juice,1.520044946049398,0.8056067392373549
9676955,35.3,16,2.2199999999999998,30.810000000000002,4.49,14,2,10,2,1.4,1.0,1.4,Juice,1.520044946049398,0.9210253970703989
9676996,119.8,51,2.330952380952381,45.97,73.83,24,27,14,18,1.7142857142857142,1.5,1.1428571428571428,Juice,1.520044946049398,0.751857466996244
9676997,273.84,121,2.2680833333333337,78.64000000000001,195.2,38,83,22,55,1.7272727272727273,1.509090909090909,1.144578313253012,Juice,1.520044946049398,0.7529897824585877
9677021,139.87,38,3.6724324324324322,89.78999999999999,50.07999999999999,26,12,19,10,1.368421052631579,1.2,1.1403508771929824,Juice,1.520044946049398,0.7502086567616031
9677102,147.31,41,3.6218421052631578,47.559999999999995,99.75,16,25,13,17,1.2307692307692308,1.4705882352941178,0.8369230769230769,Other Beverages,1.592246006372412,0.5256242273955047
9677118,25.46,14,1.79,15.91,9.55,9,5,6,3,1.5,1.6666666666666667,0.8999999999999999,Coffee,1.311586973965421,0.6861916272917543
9677151,44.14,13,3.3953846153846152,7.440000000000001,36.699999999999996,3,10,3,9,1.0,1.1111111111111112,0.8999999999999999,Juice,1.520044946049398,0.5920877552595422
9677173,66.74000000000001,19,3.5787500000000003,22.85,43.89000000000001,8,11,5,10,1.6,1.1,1.4545454545454546,Other Beverages,1.592246006372412,0.9135180422649146
9677296,85.88,17,5.08625,13.99,71.88999999999999,3,14,1,12,3.0,1.1666666666666667,2.571428571428571,Coffee,1.311586973965421,1.9605475065478692
9677311,73.28999999999999,21,3.495263157894737,49.25,24.04,15,6,11,5,1.3636363636363635,1.2,1.1363636363636362,Juice,1.520044946049398,0.7475855495701289
9677377,142.33,64,2.2589265536723167,142.33,0.0,64,0,41,0,1.5609756097560976,0.0,,Juice,1.520044946049398,
9677423,37.93,32,1.1857894736842105,37.93,0.0,32,0,18,0,1.7777777777777777,0.0,,Juice,1.520044946049398,
9677432,18.330000000000002,6,3.055,7.860000000000001,10.47,3,3,3,3,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
9677454,162.1,74,2.267412935323383,162.1,0.0,74,0,46,0,1.608695652173913,0.0,,Juice,1.520044946049398,
9677495,88.7,35,2.5349999999999997,48.86,39.84,19,16,14,12,1.3571428571428572,1.3333333333333333,1.017857142857143,Juice,1.520044946049398,0.6696230565435299
9677542,27.32,8,3.4042857142857144,9.47,17.85,3,5,2,4,1.5,1.25,1.2,Juice,1.520044946049398,0.7894503403460562
9677670,300.07,127,2.3564210526315787,108.28,191.79,56,71,27,35,2.074074074074074,2.0285714285714285,1.0224308815858112,Juice,1.520044946049398,0.6726320062068641
9677861,153.97,69,2.2287878787878785,153.96999999999997,0.0,69,0,51,0,1.3529411764705883,0.0,,Tea,1.2953467409932147,
9677863,46.480000000000004,20,2.3240000000000003,30.030000000000005,16.450000000000003,14,6,11,5,1.2727272727272727,1.2,1.0606060606060606,Juice,1.520044946049398,0.6977465129321203
9677874,332.77,146,2.2796503496503497,84.21000000000001,248.55999999999995,41,105,20,54,2.05,1.9444444444444444,1.0542857142857143,Juice,1.520044946049398,0.6935885133040351
9677929,13.690000000000001,14,1.001923076923077,4.66,9.030000000000001,7,7,4,6,1.75,1.1666666666666667,1.5,Juice,1.520044946049398,0.9868129254325703
9677939,235.46,62,3.7988333333333335,46.03000000000001,189.43000000000004,15,47,7,34,2.142857142857143,1.3823529411764706,1.5501519756838906,Juice,1.520044946049398,1.019806670659799
9678118,7.38,2,3.69,7.38,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9678481,2.37,1,2.37,0.0,2.37,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9678982,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9679318,3.5,1,3.5,3.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9680321,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9681767,2.59,1,2.59,0.0,2.59,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
9682847,1.98,2,0.99,1.98,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9683484,2.9699999999999998,3,0.99,2.9699999999999998,0.0,3,0,2,0,1.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9686655,3.89,1,3.89,3.89,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
9704750,63.1,21,2.996470588235294,5.49,57.61,2,19,2,13,1.0,1.4615384615384615,0.6842105263157895,Carbonated Soft Drinks,1.8416478312836793,0.37152082754001664
9707064,38.18,32,1.1948333333333332,38.17999999999999,0.0,32,0,20,0,1.6,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9707210,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
9707451,65.83,56,1.1634294871794872,64.24000000000001,1.59,55,1,32,1,1.71875,1.0,1.71875,Carbonated Soft Drinks,1.8416478312836793,0.9332674634118207
9707454,73.28,61,1.2018627450980393,71.69,1.59,60,1,31,1,1.935483870967742,1.0,1.935483870967742,Carbonated Soft Drinks,1.8416478312836793,1.0509522168625782
9709247,3.49,1,3.49,0.0,3.49,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
9796011,152.53,46,3.31369918699187,115.80999999999999,36.72,38,8,27,5,1.4074074074074074,1.6,0.8796296296296297,Carbonated Soft Drinks,1.8416478312836793,0.47763183312658836
9796113,95.08,27,3.5727999999999995,72.13,22.95,22,5,18,4,1.2222222222222223,1.25,0.9777777777777779,Carbonated Soft Drinks,1.8416478312836793,0.5309254902965025
9798823,1.5,3,0.5,0.0,1.5,0,3,0,1,0.0,3.0,0.0,Energy/Sports Drinks,1.4467617422146801,0.0
9802914,250.74,126,1.99,0.0,250.74,0,126,0,29,0.0,4.344827586206897,0.0,Other Beverages,1.592246006372412,0.0
9802980,37.99,12,3.198666666666667,37.99,0.0,12,0,5,0,2.4,0.0,,Carbonated Soft Drinks,1.8416478312836793,
