household_key,beverage_spend,beverage_units,beverage_baskets,beverage_promo_revenue,coupon_baskets,promo_purchase_share,coupon_usage_rate,repeat_purchase_rate,total_spend,total_baskets,avg_basket_value,recency_days,beverage_basket_penetration,frequency,monetary,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
2177,19.58,5,2,16.09,0,0.8217568947906028,0.0,0.0196078431372549,133.5,3,44.5,103,0.6666666666666666,3,19.58,Promo-Sensitive Shoppers,,,,,,,
2178,264.81,195,77,119.39,0,0.45085155394433746,0.0,0.7549019607843137,3681.13,152,24.21796052631579,101,0.506578947368421,152,264.81,Promo-Sensitive Shoppers,,,,,,,
2179,58.69,37,15,29.1,0,0.49582552393934237,0.0,0.14705882352941177,1452.29,46,31.571521739130436,0,0.32608695652173914,46,58.69,Promo-Sensitive Shoppers,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1
2180,28.52,22,15,10.61,0,0.3720196353436185,0.0,0.14705882352941177,936.39,44,21.28159090909091,83,0.3409090909090909,44,28.52,Low-Engagement Shoppers,,,,,,,
2181,367.42,89,31,177.03,1,0.48181917152033094,0.03225806451612903,0.30392156862745096,3074.45,55,55.89909090909091,9,0.5636363636363636,55,367.42,High-Value Beverage Buyers,55-64,A,100-124K,Homeowner,2 Adults Kids,3,1
2182,193.89,96,56,122.95,1,0.63412244055908,0.017857142857142856,0.5490196078431373,1530.52,85,18.006117647058822,12,0.6588235294117647,85,193.89,Promo-Sensitive Shoppers,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2183,126.95,52,34,70.78,2,0.5575423395037417,0.058823529411764705,0.3333333333333333,4093.12,173,23.65965317919075,5,0.19653179190751446,173,126.95,Promo-Sensitive Shoppers,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2184,439.5,257,102,326.6,0,0.7431171786120592,0.0,1.0,5094.8,260,19.595384615384617,4,0.3923076923076923,260,439.5,High-Value Beverage Buyers,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown
2185,776.8100000000001,327,63,446.15000000000003,4,0.5743360667344654,0.06349206349206349,0.6176470588235294,8550.73,106,80.6672641509434,1,0.5943396226415094,106,776.8100000000001,High-Value Beverage Buyers,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2
2186,434.99,124,63,218.12,0,0.501436814639417,0.0,0.6176470588235294,5469.53,113,48.402920353982296,9,0.5575221238938053,113,434.99,High-Value Beverage Buyers,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown
2187,85.01,49,21,72.24,1,0.8497823785437006,0.047619047619047616,0.20588235294117646,2667.13,46,57.98108695652174,20,0.45652173913043476,46,85.01,Promo-Sensitive Shoppers,,,,,,,
2188,194.43,102,44,107.16,0,0.5511495139638944,0.0,0.43137254901960786,3917.34,129,30.366976744186047,2,0.34108527131782945,129,194.43,Promo-Sensitive Shoppers,65+,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2189,236.66,80,40,130.84,0,0.5528606439618018,0.0,0.39215686274509803,1335.47,91,14.675494505494505,3,0.43956043956043955,91,236.66,Promo-Sensitive Shoppers,,,,,,,
2190,542.88,347,101,410.59,3,0.7563181550250515,0.0297029702970297,0.9901960784313726,9520.85,225,42.31488888888889,0,0.4488888888888889,225,542.88,High-Value Beverage Buyers,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2
2191,39.45,16,6,23.12,0,0.5860583016476553,0.0,0.058823529411764705,780.92,15,52.06133333333333,0,0.4,15,39.45,Promo-Sensitive Shoppers,,,,,,,
2192,18.35,7,4,8.68,0,0.4730245231607629,0.0,0.0392156862745098,492.03,29,16.96655172413793,4,0.13793103448275862,29,18.35,Promo-Sensitive Shoppers,,,,,,,
2193,581.13,223,63,332.11,0,0.5714900280488014,0.0,0.6176470588235294,9155.01,117,78.24794871794872,8,0.5384615384615384,117,581.13,High-Value Beverage Buyers,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2194,610.36,289,149,374.18,3,0.6130480372239334,0.020134228187919462,1.0,7169.78,404,17.746980198019802,0,0.3688118811881188,404,610.36,High-Value Beverage Buyers,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown
2195,63.64,48,27,49.7,1,0.7809553739786298,0.037037037037037035,0.2647058823529412,1180.72,84,14.056190476190476,6,0.32142857142857145,84,63.64,Promo-Sensitive Shoppers,,,,,,,
2196,156.8,72,36,139.56,1,0.8900510204081632,0.027777777777777776,0.35294117647058826,1153.05,65,17.73923076923077,2,0.5538461538461539,65,156.8,Promo-Sensitive Shoppers,,,,,,,
2197,177.05,73,28,146.31,0,0.8263767297373623,0.0,0.27450980392156865,670.43,48,13.967291666666666,10,0.5833333333333334,48,177.05,Promo-Sensitive Shoppers,,,,,,,
2198,679.08,326,158,362.08,2,0.5331919656005183,0.012658227848101266,1.0,7205.88,403,17.88059553349876,0,0.3920595533498759,403,679.08,High-Value Beverage Buyers,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown
2199,376.03000000000003,163,75,279.2,3,0.7424939499508018,0.04,0.7352941176470589,5639.17,155,36.38174193548387,5,0.4838709677419355,155,376.03000000000003,High-Value Beverage Buyers,19-24,U,50-74K,Unknown,2 Adults Kids,3,1
2200,933.92,448,118,660.11,12,0.7068164296727771,0.1016949152542373,1.0,8673.11,197,44.02593908629442,5,0.5989847715736041,197,933.92,High-Value Beverage Buyers,45-54,U,Under 15K,Unknown,Single Male,1,None/Unknown
2201,3.39,2,2,2.5,0,0.7374631268436578,0.0,0.0196078431372549,27.509999999999998,2,13.754999999999999,639,1.0,2,3.39,Promo-Sensitive Shoppers,,,,,,,
2202,26.060000000000002,8,4,13.39,0,0.5138142747505756,0.0,0.0392156862745098,319.90000000000003,18,17.772222222222226,0,0.2222222222222222,18,26.060000000000002,Promo-Sensitive Shoppers,,,,,,,
2203,365.33000000000004,106,37,210.07,0,0.5750143705690745,0.0,0.3627450980392157,5239.09,103,50.86495145631068,0,0.3592233009708738,103,365.33000000000004,High-Value Beverage Buyers,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2204,175.47,139,67,97.48,1,0.5555365589559469,0.014925373134328358,0.6568627450980392,2646.05,190,13.926578947368421,10,0.3526315789473684,190,175.47,Promo-Sensitive Shoppers,,,,,,,
2205,393.76,317,82,306.49,0,0.7783675335229582,0.0,0.803921568627451,1978.76,107,18.493084112149532,3,0.7663551401869159,107,393.76,High-Value Beverage Buyers,,,,,,,
2206,84.41,54,18,42.38,0,0.5020732140741618,0.0,0.17647058823529413,502.25,41,12.25,0,0.43902439024390244,41,84.41,Promo-Sensitive Shoppers,,,,,,,
2207,488.05,371,173,288.99,0,0.5921319536932691,0.0,1.0,4866.06,372,13.080806451612904,17,0.4650537634408602,372,488.05,High-Value Beverage Buyers,,,,,,,
2208,1001.39,330,135,508.62,0,0.5079139995406385,0.0,1.0,9456.83,193,48.99911917098446,13,0.6994818652849741,193,1001.39,High-Value Beverage Buyers,35-44,U,50-74K,Unknown,1 Adult Kids,3,2
2209,289.02,186,82,118.79,0,0.41100961871150793,0.0,0.803921568627451,6996.68,232,30.158103448275863,2,0.35344827586206895,232,289.02,Promo-Sensitive Shoppers,25-34,A,35-49K,Renter,2 Adults Kids,5+,3+
2210,91.55,48,16,38.97,0,0.42566903331512834,0.0,0.1568627450980392,1727.97,34,50.82264705882353,63,0.47058823529411764,34,91.55,Promo-Sensitive Shoppers,,,,,,,
2211,107.08,38,24,67.19,0,0.6274747852073216,0.0,0.23529411764705882,2292.52,78,29.39128205128205,4,0.3076923076923077,78,107.08,Promo-Sensitive Shoppers,,,,,,,
2212,57.32,59,44,33.18,0,0.5788555478018144,0.0,0.43137254901960786,251.33,46,5.4636956521739135,32,0.9565217391304348,46,57.32,Promo-Sensitive Shoppers,,,,,,,
2213,207.2,80,30,85.97,1,0.4149131274131274,0.03333333333333333,0.29411764705882354,3505.21,55,63.73109090909091,19,0.5454545454545454,55,207.2,Promo-Sensitive Shoppers,,,,,,,
2214,42.07,29,5,35.5,0,0.8438317090563346,0.0,0.049019607843137254,450.87,15,30.058,0,0.3333333333333333,15,42.07,Promo-Sensitive Shoppers,,,,,,,
2215,205.97,83,61,158.26,0,0.7683643249016847,0.0,0.5980392156862745,2402.11,132,18.19780303030303,0,0.4621212121212121,132,205.97,Promo-Sensitive Shoppers,,,,,,,
2216,29.63,14,6,16.7,0,0.5636179547755653,0.0,0.058823529411764705,454.57,34,13.36970588235294,2,0.17647058823529413,34,29.63,Promo-Sensitive Shoppers,,,,,,,
2217,197.88,101,49,129.7,0,0.6554477461087528,0.0,0.4803921568627451,4430.01,192,23.07296875,3,0.2552083333333333,192,197.88,Promo-Sensitive Shoppers,35-44,B,15-24K,Unknown,Single Female,1,None/Unknown
2218,81.35,34,15,57.269999999999996,0,0.7039950829748003,0.0,0.14705882352941177,975.25,19,51.328947368421055,2,0.7894736842105263,19,81.35,Promo-Sensitive Shoppers,,,,,,,
2219,25.96,12,7,9.74,0,0.37519260400616333,0.0,0.06862745098039216,1077.42,23,46.84434782608696,9,0.30434782608695654,23,25.96,Low-Engagement Shoppers,,,,,,,
2220,9.36,3,3,5.17,0,0.5523504273504274,0.0,0.029411764705882353,215.58,15,14.372000000000002,67,0.2,15,9.36,Promo-Sensitive Shoppers,,,,,,,
2221,230.02,72,57,146.67000000000002,0,0.6376402051995479,0.0,0.5588235294117647,2301.4,113,20.36637168141593,2,0.504424778761062,113,230.02,Promo-Sensitive Shoppers,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown
2222,342.4,106,27,295.14,3,0.8619742990654206,0.1111111111111111,0.2647058823529412,3076.27,40,76.90675,4,0.675,40,342.4,Coupon-Driven Shoppers,,,,,,,
2223,393.63,297,164,124.96000000000001,0,0.3174554784950334,0.0,1.0,2059.76,300,6.865866666666667,30,0.5466666666666666,300,393.63,High-Value Beverage Buyers,,,,,,,
2224,284.89,147,68,246.69,1,0.8659131594650568,0.014705882352941176,0.6666666666666666,3984.1,106,37.58584905660377,0,0.6415094339622641,106,284.89,Promo-Sensitive Shoppers,19-24,B,250K+,Homeowner,Single Male,1,None/Unknown
2225,202.07,57,36,131.5,0,0.6507645865294205,0.0,0.35294117647058826,3352.07,98,34.204795918367346,0,0.3673469387755102,98,202.07,Promo-Sensitive Shoppers,,,,,,,
2226,705.84,497,266,548.66,2,0.7773149722316671,0.007518796992481203,1.0,8917.54,640,13.933656250000002,1,0.415625,640,705.84,High-Value Beverage Buyers,,,,,,,
2227,618.52,348,120,421.45,5,0.6813845954859988,0.041666666666666664,1.0,4893.9,173,28.28843930635838,61,0.6936416184971098,173,618.52,High-Value Beverage Buyers,,,,,,,
2228,353.9,170,62,180.76,0,0.5107657530375812,0.0,0.6078431372549019,5298.05,202,26.227970297029703,11,0.3069306930693069,202,353.9,High-Value Beverage Buyers,,,,,,,
2229,276.22,90,30,169.36,0,0.6131344580406922,0.0,0.29411764705882354,2415.4900000000002,56,43.133750000000006,4,0.5357142857142857,56,276.22,Promo-Sensitive Shoppers,,,,,,,
2230,116.27,48,22,56.11,0,0.4825836415240389,0.0,0.21568627450980393,1195.65,38,31.464473684210528,49,0.5789473684210527,38,116.27,Promo-Sensitive Shoppers,,,,,,,
2231,221.73000000000002,78,41,116.56,2,0.5256843909259008,0.04878048780487805,0.4019607843137255,4400.26,94,46.81127659574468,2,0.43617021276595747,94,221.73000000000002,Promo-Sensitive Shoppers,35-44,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown
2232,89.15,82,14,87.56,0,0.9821648906337633,0.0,0.13725490196078433,1131.65,37,30.585135135135136,1,0.3783783783783784,37,89.15,Promo-Sensitive Shoppers,,,,,,,
2233,467.13,239,84,304.52,2,0.6518956179222057,0.023809523809523808,0.8235294117647058,8440.77,273,30.91857142857143,2,0.3076923076923077,273,467.13,High-Value Beverage Buyers,25-34,B,150-174K,Homeowner,Single Male,1,None/Unknown
2234,706.95,210,95,558.19,0,0.7895749345781173,0.0,0.9313725490196079,7971.57,192,41.51859375,1,0.4947916666666667,192,706.95,High-Value Beverage Buyers,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
2235,252.17000000000002,111,36,168.73000000000002,0,0.6691121069120038,0.0,0.35294117647058826,3824.87,89,42.976067415730334,6,0.4044943820224719,89,252.17000000000002,Promo-Sensitive Shoppers,45-54,U,175-199K,Homeowner,2 Adults Kids,3,1
2236,259.68,148,69,165.69,0,0.6380545286506469,0.0,0.6764705882352942,2880.5,219,13.15296803652968,23,0.3150684931506849,219,259.68,Promo-Sensitive Shoppers,,,,,,,
2237,433.46999999999997,184,72,251.37,2,0.5799017233026508,0.027777777777777776,0.7058823529411765,4941.52,158,31.275443037974686,6,0.45569620253164556,158,433.46999999999997,High-Value Beverage Buyers,45-54,U,50-74K,Homeowner,Single Female,1,None/Unknown
2238,217.12,162,64,111.19,1,0.5121131171702284,0.015625,0.6274509803921569,2479.46,180,13.774777777777778,8,0.35555555555555557,180,217.12,Promo-Sensitive Shoppers,,,,,,,
2239,135.36,78,20,97.86,1,0.7229609929078014,0.05,0.19607843137254902,1787.48,43,41.5693023255814,20,0.46511627906976744,43,135.36,Promo-Sensitive Shoppers,,,,,,,
2240,567.75,270,112,361.44,2,0.6366182298546895,0.017857142857142856,1.0,5413.2,216,25.06111111111111,0,0.5185185185185185,216,567.75,High-Value Beverage Buyers,,,,,,,
2241,99.78,49,21,81.52,0,0.8169973942673882,0.0,0.20588235294117646,1505.67,79,19.059113924050635,0,0.26582278481012656,79,99.78,Promo-Sensitive Shoppers,,,,,,,
2242,146.15,86,40,100.02,0,0.6843653780362641,0.0,0.39215686274509803,1239.07,118,10.500593220338983,2,0.3389830508474576,118,146.15,Promo-Sensitive Shoppers,,,,,,,
2243,334.27,102,33,185.62,0,0.5552996081012356,0.0,0.3235294117647059,4019.71,44,91.35704545454546,4,0.75,44,334.27,Promo-Sensitive Shoppers,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2244,625.09,465,199,301.9,0,0.4829704522548752,0.0,1.0,5477.2,324,16.904938271604937,0,0.6141975308641975,324,625.09,High-Value Beverage Buyers,,,,,,,
2245,287.82,199,77,114.04,0,0.3962198596344938,0.0,0.7549019607843137,4614.02,178,25.921460674157306,0,0.43258426966292135,178,287.82,Low-Engagement Shoppers,,,,,,,
2246,11.38,7,3,11.38,0,1.0,0.0,0.029411764705882353,321.35,5,64.27000000000001,259,0.6,5,11.38,Promo-Sensitive Shoppers,,,,,,,
2247,205.08,98,29,114.5,0,0.5583187048956505,0.0,0.28431372549019607,3992.67,90,44.363,0,0.32222222222222224,90,205.08,Promo-Sensitive Shoppers,,,,,,,
2248,70.34,28,8,24.4,0,0.3468865510378163,0.0,0.0784313725490196,937.23,26,36.04730769230769,8,0.3076923076923077,26,70.34,Low-Engagement Shoppers,,,,,,,
2249,13.84,4,2,13.84,0,1.0,0.0,0.0196078431372549,181.51,3,60.50333333333333,406,0.6666666666666666,3,13.84,Promo-Sensitive Shoppers,,,,,,,
2250,290.55,148,27,242.95,3,0.8361727757700911,0.1111111111111111,0.2647058823529412,2333.16,68,34.31117647058824,2,0.39705882352941174,68,290.55,Coupon-Driven Shoppers,35-44,U,75-99K,Unknown,Unknown,1,None/Unknown
2251,159.69,76,20,67.62,0,0.4234454255119294,0.0,0.19607843137254902,2022.54,26,77.78999999999999,49,0.7692307692307693,26,159.69,Promo-Sensitive Shoppers,,,,,,,
2252,486.94,346,145,379.1,2,0.7785353431634288,0.013793103448275862,1.0,9489.82,346,27.42722543352601,0,0.4190751445086705,346,486.94,High-Value Beverage Buyers,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2
2253,20.58,17,10,7.699999999999999,0,0.37414965986394555,0.0,0.09803921568627451,450.33,29,15.528620689655172,19,0.3448275862068966,29,20.58,Low-Engagement Shoppers,,,,,,,
2254,45.17,25,18,8.59,0,0.19017046712419747,0.0,0.17647058823529413,1270.35,80,15.879375,142,0.225,80,45.17,Low-Engagement Shoppers,19-24,U,35-49K,Unknown,Single Male,1,None/Unknown
2255,60.42,38,7,25.97,0,0.4298245614035087,0.0,0.06862745098039216,570.03,21,27.14428571428571,62,0.3333333333333333,21,60.42,Promo-Sensitive Shoppers,,,,,,,
2256,115.71000000000001,27,11,72.64,0,0.6277763373952121,0.0,0.10784313725490197,1497.56,30,49.91866666666667,1,0.36666666666666664,30,115.71000000000001,Promo-Sensitive Shoppers,,,,,,,
2257,95.65,15,13,4.19,0,0.04380554103502352,0.0,0.12745098039215685,791.54,75,10.553866666666666,7,0.17333333333333334,75,95.65,Low-Engagement Shoppers,,,,,,,
2258,98.42,44,18,48.08,2,0.48851859378175166,0.1111111111111111,0.17647058823529413,1574.94,49,32.14163265306122,0,0.3673469387755102,49,98.42,Coupon-Driven Shoppers,,,,,,,
2259,20.51,30,8,10.57,0,0.515358361774744,0.0,0.0784313725490196,589.17,16,36.823125,0,0.5,16,20.51,Promo-Sensitive Shoppers,,,,,,,
2260,458.07,164,49,298.82,1,0.6523457113541599,0.02040816326530612,0.4803921568627451,7456.64,133,56.06496240601504,4,0.3684210526315789,133,458.07,High-Value Beverage Buyers,45-54,U,25-34K,Homeowner,Single Female,1,None/Unknown
2261,808.52,301,148,494.91,0,0.6121184386286054,0.0,1.0,13379.78,429,31.18829836829837,0,0.34498834498834496,429,808.52,High-Value Beverage Buyers,,,,,,,
2262,278.28,125,85,149.25,0,0.5363303147908581,0.0,0.8333333333333334,1491.0,151,9.874172185430464,0,0.5629139072847682,151,278.28,Promo-Sensitive Shoppers,,,,,,,
2263,580.97,307,178,362.31,0,0.6236294473036473,0.0,1.0,5763.97,460,12.530369565217391,2,0.3869565217391304,460,580.97,High-Value Beverage Buyers,,,,,,,
2264,796.74,296,131,485.51,0,0.6093706855435901,0.0,1.0,16960.59,315,53.84314285714286,1,0.4158730158730159,315,796.74,High-Value Beverage Buyers,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown
2265,3.99,1,1,0.0,0,0.0,0.0,0.00980392156862745,77.44,3,25.813333333333333,639,0.3333333333333333,3,3.99,Low-Engagement Shoppers,,,,,,,
2266,372.52,130,64,170.15,0,0.45675399978524645,0.0,0.6274509803921569,8754.12,148,59.149459459459464,7,0.43243243243243246,148,372.52,High-Value Beverage Buyers,25-34,B,35-49K,Homeowner,Single Male,1,None/Unknown
2267,142.23,63,30,60.39,0,0.4245939675174014,0.0,0.29411764705882354,2304.15,67,34.39029850746269,2,0.44776119402985076,67,142.23,Promo-Sensitive Shoppers,,,,,,,
2268,54.28,18,7,17.0,0,0.3131908621960206,0.0,0.06862745098039216,668.96,23,29.08521739130435,53,0.30434782608695654,23,54.28,Low-Engagement Shoppers,,,,,,,
2269,237.46,83,33,217.75,4,0.9169965467868272,0.12121212121212122,0.3235294117647059,3273.95,209,15.664832535885166,4,0.15789473684210525,209,237.46,Coupon-Driven Shoppers,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2270,528.86,370,170,387.67,3,0.7330295352267141,0.01764705882352941,1.0,4728.67,312,15.15599358974359,0,0.5448717948717948,312,528.86,High-Value Beverage Buyers,,,,,,,
2271,46.5,32,20,36.5,0,0.7849462365591398,0.0,0.19607843137254902,361.88,46,7.86695652173913,33,0.43478260869565216,46,46.5,Promo-Sensitive Shoppers,,,,,,,
2272,131.48000000000002,43,19,36.16,0,0.27502281715850313,0.0,0.18627450980392157,2244.17,70,32.05957142857143,12,0.2714285714285714,70,131.48000000000002,Low-Engagement Shoppers,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2273,136.43,68,26,121.04,0,0.8871948984827384,0.0,0.2549019607843137,1594.87,52,30.670576923076922,7,0.5,52,136.43,Promo-Sensitive Shoppers,,,,,,,
2274,458.02,171,43,247.65,1,0.5406969127985678,0.023255813953488372,0.4215686274509804,6974.46,71,98.2318309859155,2,0.6056338028169014,71,458.02,High-Value Beverage Buyers,,,,,,,
2275,127.23,80,43,110.85,1,0.871256779061542,0.023255813953488372,0.4215686274509804,2789.51,134,20.817238805970153,5,0.3208955223880597,134,127.23,Promo-Sensitive Shoppers,,,,,,,
2276,129.14,59,18,55.81,0,0.4321666408548862,0.0,0.17647058823529413,1007.97,31,32.51516129032258,37,0.5806451612903226,31,129.14,Promo-Sensitive Shoppers,,,,,,,
2277,495.51,303,83,364.71,2,0.7360295453169462,0.024096385542168676,0.8137254901960784,3888.44,126,30.860634920634922,3,0.6587301587301587,126,495.51,High-Value Beverage Buyers,,,,,,,
2278,27.330000000000002,10,8,14.280000000000001,0,0.5225027442371021,0.0,0.0784313725490196,1160.57,46,25.22978260869565,24,0.17391304347826086,46,27.330000000000002,Promo-Sensitive Shoppers,,,,,,,
2279,196.4,107,47,139.53,0,0.710437881873727,0.0,0.46078431372549017,972.47,59,16.482542372881355,6,0.7966101694915254,59,196.4,Promo-Sensitive Shoppers,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
2280,1023.98,448,122,910.6,15,0.889275181155882,0.12295081967213115,1.0,12332.91,228,54.09171052631579,3,0.5350877192982456,228,1023.98,High-Value Beverage Buyers,35-44,U,15-24K,Homeowner,2 Adults Kids,3,1
2281,331.40000000000003,104,49,236.63,0,0.7140313820156909,0.0,0.4803921568627451,5008.79,105,47.70276190476191,1,0.4666666666666667,105,331.40000000000003,Promo-Sensitive Shoppers,,,,,,,
2282,12.100000000000001,6,5,4.32,0,0.35702479338842974,0.0,0.049019607843137254,1103.88,79,13.973164556962027,2,0.06329113924050633,79,12.100000000000001,Low-Engagement Shoppers,55-64,B,175-199K,Homeowner,Single Female,1,None/Unknown
2283,96.9,29,9,72.78,0,0.7510835913312693,0.0,0.08823529411764706,1389.3700000000001,17,81.72764705882354,20,0.5294117647058824,17,96.9,Promo-Sensitive Shoppers,,,,,,,
2284,1737.63,523,146,1068.3600000000001,3,0.6148374510108596,0.02054794520547945,1.0,17152.63,265,64.72690566037737,1,0.5509433962264151,265,1737.63,High-Value Beverage Buyers,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown
2285,139.88,68,35,117.92,0,0.8430082928224193,0.0,0.3431372549019608,2057.9,73,28.19041095890411,13,0.4794520547945205,73,139.88,Promo-Sensitive Shoppers,,,,,,,
2286,48.81,18,10,31.55,0,0.6463839377176808,0.0,0.09803921568627451,989.26,26,38.04846153846154,52,0.38461538461538464,26,48.81,Promo-Sensitive Shoppers,,,,,,,
2287,50.85,19,9,28.5,0,0.56047197640118,0.0,0.08823529411764706,833.51,33,25.257878787878788,9,0.2727272727272727,33,50.85,Promo-Sensitive Shoppers,,,,,,,
2288,156.62,79,35,98.01,1,0.6257821478738348,0.02857142857142857,0.3431372549019608,2093.06,157,13.331592356687898,0,0.2229299363057325,157,156.62,Promo-Sensitive Shoppers,,,,,,,
2289,132.17000000000002,65,26,96.07,2,0.7268669138231064,0.07692307692307693,0.2549019607843137,2428.06,88,27.591590909090908,2,0.29545454545454547,88,132.17000000000002,Promo-Sensitive Shoppers,,,,,,,
2290,106.26,96,26,105.08,0,0.9888951628082062,0.0,0.2549019607843137,916.97,70,13.099571428571428,17,0.37142857142857144,70,106.26,Promo-Sensitive Shoppers,,,,,,,
2291,87.31,49,44,55.39,0,0.6344061390447829,0.0,0.43137254901960786,439.03000000000003,55,7.982363636363637,46,0.8,55,87.31,Promo-Sensitive Shoppers,,,,,,,
2292,143.27,184,65,35.74,0,0.24945906330704265,0.0,0.6372549019607843,1336.14,116,11.51844827586207,1,0.5603448275862069,116,143.27,Low-Engagement Shoppers,45-54,A,35-49K,Renter,2 Adults Kids,5+,3+
2293,163.35,66,22,107.63000000000001,0,0.6588919498010408,0.0,0.21568627450980393,2462.95,45,54.73222222222222,1,0.4888888888888889,45,163.35,Promo-Sensitive Shoppers,,,,,,,
2294,505.85,203,80,265.16,2,0.5241870119600672,0.025,0.7843137254901961,8381.66,186,45.06268817204301,29,0.43010752688172044,186,505.85,High-Value Beverage Buyers,45-54,B,25-34K,Renter,2 Adults Kids,4,2
2295,846.34,413,62,454.15,0,0.5366046742443935,0.0,0.6078431372549019,8003.99,98,81.67336734693878,20,0.6326530612244898,98,846.34,High-Value Beverage Buyers,35-44,B,35-49K,Renter,Single Male,1,None/Unknown
2296,1024.13,565,170,358.01,1,0.34957476101666773,0.0058823529411764705,1.0,13404.83,230,58.28186956521739,0,0.7391304347826086,230,1024.13,High-Value Beverage Buyers,35-44,U,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2297,18.34,6,4,3.69,0,0.20119956379498363,0.0,0.0392156862745098,698.36,45,15.519111111111112,13,0.08888888888888889,45,18.34,Low-Engagement Shoppers,,,,,,,
2298,174.25,57,29,76.36,1,0.4382209469153515,0.034482758620689655,0.28431372549019607,2709.53,83,32.64493975903615,0,0.3493975903614458,83,174.25,Promo-Sensitive Shoppers,65+,A,50-74K,Probable Renter,Single Female,2,None/Unknown
2299,282.73,147,47,159.91,0,0.565592614862236,0.0,0.46078431372549017,2057.89,62,33.19177419354838,5,0.7580645161290323,62,282.73,Promo-Sensitive Shoppers,,,,,,,
2300,258.75,120,58,202.81,0,0.7838067632850242,0.0,0.5686274509803921,4615.35,118,39.11313559322034,5,0.4915254237288136,118,258.75,Promo-Sensitive Shoppers,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2301,614.57,180,67,298.85,3,0.48627495647363195,0.04477611940298507,0.6568627450980392,4661.63,137,34.026496350364965,1,0.48905109489051096,137,614.57,High-Value Beverage Buyers,,,,,,,
2302,161.38,75,29,139.9,1,0.8668980047093816,0.034482758620689655,0.28431372549019607,1960.24,74,26.48972972972973,28,0.3918918918918919,74,161.38,Promo-Sensitive Shoppers,35-44,A,35-49K,Homeowner,1 Adult Kids,3,1
2303,185.65,51,25,150.65,1,0.8114732022623216,0.04,0.24509803921568626,2158.85,66,32.709848484848486,5,0.3787878787878788,66,185.65,Promo-Sensitive Shoppers,,,,,,,
2304,21.5,17,16,18.92,0,0.8800000000000001,0.0,0.1568627450980392,240.09,88,2.7282954545454547,137,0.18181818181818182,88,21.5,Promo-Sensitive Shoppers,,,,,,,
2305,539.26,287,71,367.44,5,0.6813781849200756,0.07042253521126761,0.696078431372549,6320.64,123,51.387317073170735,7,0.5772357723577236,123,539.26,High-Value Beverage Buyers,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown
2306,29.7,13,6,17.74,0,0.5973063973063972,0.0,0.058823529411764705,62.06,8,7.7575,370,0.75,8,29.7,Promo-Sensitive Shoppers,,,,,,,
2307,755.02,331,99,513.13,1,0.6796243808111043,0.010101010101010102,0.9705882352941176,6009.24,179,33.57117318435754,2,0.553072625698324,179,755.02,High-Value Beverage Buyers,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1
2308,28.7,9,6,11.76,0,0.4097560975609756,0.0,0.058823529411764705,582.45,31,18.788709677419355,13,0.1935483870967742,31,28.7,Promo-Sensitive Shoppers,,,,,,,
2309,37.24,16,5,35.36,1,0.949516648764769,0.2,0.049019607843137254,275.01,12,22.9175,75,0.4166666666666667,12,37.24,Coupon-Driven Shoppers,,,,,,,
2310,143.75,122,51,73.43,1,0.5108173913043479,0.0196078431372549,0.5,1389.32,74,18.774594594594593,6,0.6891891891891891,74,143.75,Promo-Sensitive Shoppers,,,,,,,
2311,174.1,73,31,111.81,0,0.6422171165996554,0.0,0.30392156862745096,1830.83,58,31.56603448275862,3,0.5344827586206896,58,174.1,Promo-Sensitive Shoppers,,,,,,,
